Sensor Name,Date,Value,Formatted Value,Signal Strength,Voltage
Temperature - 888581,08/31/2022 9:04 PM,24.3,24.3° C,100,2.61
Temperature - 888581,08/31/2022 8:54 PM,24.3,24.3° C,100,2.61
Temperature - 888581,08/31/2022 8:44 PM,24.3,24.3° C,100,2.61
Temperature - 888581,08/31/2022 8:34 PM,24.3,24.3° C,100,2.61
Temperature - 888581,08/31/2022 8:24 PM,24.3,24.3° C,100,2.61
Temperature - 888581,08/31/2022 8:14 PM,24.3,24.3° C,100,2.61
Temperature - 888581,08/31/2022 8:04 PM,24.3,24.3° C,100,2.61
Temperature - 888581,08/31/2022 7:54 PM,24.3,24.3° C,100,2.61
Temperature - 888581,08/31/2022 7:44 PM,24.3,24.3° C,100,2.61
Temperature - 888581,08/31/2022 7:34 PM,24.3,24.3° C,100,2.61
Temperature - 888581,08/31/2022 7:24 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/31/2022 7:14 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/31/2022 7:04 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/31/2022 6:54 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/31/2022 6:44 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/31/2022 6:34 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/31/2022 6:24 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/31/2022 6:14 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/31/2022 6:04 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/31/2022 5:54 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/31/2022 5:44 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/31/2022 5:34 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/31/2022 5:24 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/31/2022 5:14 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/31/2022 5:04 PM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 4:54 PM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 4:44 PM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 4:34 PM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 4:24 PM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 4:14 PM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 4:04 PM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 3:54 PM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 3:44 PM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 3:34 PM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 3:24 PM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 3:14 PM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 3:04 PM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 2:54 PM,24,24° C,100,2.6
Temperature - 888581,08/31/2022 2:44 PM,24,24° C,100,2.6
Temperature - 888581,08/31/2022 2:34 PM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 2:24 PM,23.9,23.9° C,100,2.6
Temperature - 888581,08/31/2022 2:14 PM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 2:04 PM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 1:54 PM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 1:44 PM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 1:34 PM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 1:24 PM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 1:14 PM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 1:04 PM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 12:54 PM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 12:44 PM,23.9,23.9° C,100,2.59
Temperature - 888581,08/31/2022 12:34 PM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 12:24 PM,23.9,23.9° C,100,2.6
Temperature - 888581,08/31/2022 12:14 PM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 12:04 PM,23.9,23.9° C,100,2.6
Temperature - 888581,08/31/2022 11:54 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 11:44 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 11:34 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 11:24 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 11:14 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 11:04 AM,23.9,23.9° C,100,2.6
Temperature - 888581,08/31/2022 10:54 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 10:44 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 10:34 AM,23.8,23.8° C,100,2.61
Temperature - 888581,08/31/2022 10:24 AM,23.8,23.8° C,100,2.61
Temperature - 888581,08/31/2022 10:14 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 10:04 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 9:54 AM,23.8,23.8° C,100,2.61
Temperature - 888581,08/31/2022 9:44 AM,23.8,23.8° C,100,2.6
Temperature - 888581,08/31/2022 9:34 AM,23.8,23.8° C,100,2.61
Temperature - 888581,08/31/2022 9:24 AM,23.8,23.8° C,100,2.61
Temperature - 888581,08/31/2022 9:14 AM,23.8,23.8° C,100,2.61
Temperature - 888581,08/31/2022 9:04 AM,23.8,23.8° C,100,2.61
Temperature - 888581,08/31/2022 8:54 AM,23.8,23.8° C,100,2.61
Temperature - 888581,08/31/2022 8:44 AM,23.8,23.8° C,100,2.61
Temperature - 888581,08/31/2022 8:34 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 8:24 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 8:14 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 8:04 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 7:54 AM,23.9,23.9° C,100,2.6
Temperature - 888581,08/31/2022 7:44 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 7:34 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 7:24 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 7:14 AM,23.9,23.9° C,100,2.6
Temperature - 888581,08/31/2022 7:04 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 6:54 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 6:44 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 6:34 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 6:24 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 6:14 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 6:04 AM,23.9,23.9° C,100,2.6
Temperature - 888581,08/31/2022 5:54 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 5:44 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 5:34 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 5:24 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 5:14 AM,23.9,23.9° C,100,2.61
Temperature - 888581,08/31/2022 5:04 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 4:54 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 4:44 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 4:34 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 4:24 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 4:14 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 4:04 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 3:54 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 3:44 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 3:34 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 3:24 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 3:14 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 3:04 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 2:54 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 2:44 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 2:34 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 2:24 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 2:14 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 2:04 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 1:54 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 1:44 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 1:34 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 1:24 AM,24,24° C,100,2.61
Temperature - 888581,08/31/2022 1:14 AM,24.1,24.1° C,100,2.61
Temperature - 888581,08/31/2022 1:04 AM,24.1,24.1° C,100,2.61
Temperature - 888581,08/31/2022 12:54 AM,24.1,24.1° C,100,2.61
Temperature - 888581,08/31/2022 12:44 AM,24.1,24.1° C,100,2.6
Temperature - 888581,08/31/2022 12:34 AM,24.1,24.1° C,100,2.61
Temperature - 888581,08/31/2022 12:24 AM,24.1,24.1° C,100,2.61
Temperature - 888581,08/31/2022 12:14 AM,24.1,24.1° C,100,2.61
Temperature - 888581,08/31/2022 12:04 AM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 11:54 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 11:44 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 11:34 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 11:24 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 11:14 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 11:04 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 10:54 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 10:44 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 10:34 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 10:24 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 10:14 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 10:04 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 9:54 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 9:44 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 9:34 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 9:24 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 9:14 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 9:04 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 8:54 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 8:44 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 8:34 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 8:24 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 8:14 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 8:04 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 7:54 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 7:44 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 7:34 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 7:24 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 7:14 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 7:04 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 6:54 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 6:44 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/30/2022 6:34 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 6:24 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 6:14 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 6:04 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 5:54 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 5:44 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 5:34 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 5:24 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 5:14 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 5:04 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 4:54 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 4:44 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 4:34 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 4:24 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 4:14 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 4:04 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 3:54 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 3:44 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 3:34 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 3:24 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 3:14 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 3:04 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 2:54 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 2:44 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 2:34 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 2:24 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 2:14 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 2:04 PM,24.1,24.1° C,100,2.61
Temperature - 888581,08/30/2022 1:54 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/30/2022 1:44 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/30/2022 1:34 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/30/2022 1:24 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/30/2022 1:14 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/30/2022 1:04 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/30/2022 12:54 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/30/2022 12:44 PM,24.2,24.2° C,100,2.6
Temperature - 888581,08/30/2022 12:34 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/30/2022 12:24 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/30/2022 12:14 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/30/2022 12:04 PM,24.2,24.2° C,100,2.61
Temperature - 888581,08/30/2022 11:54 AM,24.2,24.2° C,100,2.61
Temperature - 888581,08/30/2022 11:44 AM,24.2,24.2° C,100,2.61
Temperature - 888581,08/30/2022 11:34 AM,24.2,24.2° C,100,2.61
Temperature - 888581,08/30/2022 11:24 AM,24.2,24.2° C,100,2.61
Temperature - 888581,08/30/2022 11:14 AM,24.2,24.2° C,100,2.63
Temperature - 888581,08/30/2022 11:04 AM,24.2,24.2° C,100,2.63
Temperature - 888581,08/30/2022 10:54 AM,24.2,24.2° C,100,2.63
Temperature - 888581,08/30/2022 10:44 AM,24.3,24.3° C,100,2.63
Temperature - 888581,08/30/2022 10:34 AM,24.3,24.3° C,100,2.63
Temperature - 888581,08/30/2022 10:24 AM,24.3,24.3° C,100,2.63
Temperature - 888581,08/30/2022 10:14 AM,24.4,24.4° C,100,2.63
Temperature - 888581,08/30/2022 10:04 AM,24.4,24.4° C,100,2.63
Temperature - 888581,08/30/2022 9:54 AM,24.4,24.4° C,100,2.63
Temperature - 888581,08/30/2022 9:44 AM,24.5,24.5° C,100,2.63
Temperature - 888581,08/30/2022 9:34 AM,24.5,24.5° C,100,2.63
Temperature - 888581,08/30/2022 9:24 AM,24.5,24.5° C,100,2.63
Temperature - 888581,08/30/2022 9:14 AM,24.6,24.6° C,100,2.63
Temperature - 888581,08/30/2022 9:04 AM,24.6,24.6° C,100,2.64
Temperature - 888581,08/30/2022 8:54 AM,24.6,24.6° C,100,2.64
Temperature - 888581,08/30/2022 8:44 AM,24.6,24.6° C,100,2.64
Temperature - 888581,08/30/2022 8:34 AM,24.7,24.7° C,100,2.63
Temperature - 888581,08/30/2022 8:24 AM,24.7,24.7° C,100,2.64
Temperature - 888581,08/30/2022 8:14 AM,24.7,24.7° C,100,2.64
Temperature - 888581,08/30/2022 8:04 AM,24.7,24.7° C,100,2.63
Temperature - 888581,08/30/2022 7:54 AM,24.8,24.8° C,100,2.64
Temperature - 888581,08/30/2022 7:44 AM,24.7,24.7° C,100,2.64
Temperature - 888581,08/30/2022 7:34 AM,24.8,24.8° C,100,2.64
Temperature - 888581,08/30/2022 7:24 AM,24.8,24.8° C,100,2.64
Temperature - 888581,08/30/2022 7:14 AM,24.8,24.8° C,100,2.64
Temperature - 888581,08/30/2022 7:04 AM,24.8,24.8° C,100,2.64
Temperature - 888581,08/30/2022 6:54 AM,24.8,24.8° C,100,2.64
Temperature - 888581,08/30/2022 6:44 AM,24.8,24.8° C,100,2.64
Temperature - 888581,08/30/2022 6:34 AM,24.8,24.8° C,100,2.64
Temperature - 888581,08/30/2022 6:24 AM,24.8,24.8° C,100,2.64
Temperature - 888581,08/30/2022 6:14 AM,24.8,24.8° C,100,2.64
Temperature - 888581,08/30/2022 6:04 AM,24.8,24.8° C,100,2.64
Temperature - 888581,08/30/2022 5:54 AM,24.8,24.8° C,100,2.64
Temperature - 888581,08/30/2022 5:44 AM,24.8,24.8° C,100,2.64
Temperature - 888581,08/30/2022 5:34 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 5:24 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 5:14 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 5:04 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 4:54 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 4:44 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 4:34 AM,24.9,24.9° C,100,2.63
Temperature - 888581,08/30/2022 4:24 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 4:14 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 4:04 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 3:54 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 3:44 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 3:34 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 3:24 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 3:14 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 3:04 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 2:54 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 2:44 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 2:34 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 2:24 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 2:14 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 2:04 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 1:54 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 1:44 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 1:34 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 1:24 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 1:14 AM,24.9,24.9° C,100,2.64
Temperature - 888581,08/30/2022 1:04 AM,25,25° C,100,2.64
Temperature - 888581,08/30/2022 12:54 AM,25,25° C,100,2.64
Temperature - 888581,08/30/2022 12:44 AM,25,25° C,100,2.62
Temperature - 888581,08/30/2022 12:34 AM,25,25° C,100,2.64
Temperature - 888581,08/30/2022 12:24 AM,25,25° C,100,2.64
Temperature - 888581,08/30/2022 12:14 AM,25,25° C,100,2.64
Temperature - 888581,08/30/2022 12:04 AM,25,25° C,100,2.6
Temperature - 888581,08/29/2022 11:54 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 11:44 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 11:34 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 11:24 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 11:14 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 11:04 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 10:54 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 10:44 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 10:34 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 10:24 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 10:14 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 10:04 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 9:54 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 9:44 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 9:34 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 9:24 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 9:14 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 9:04 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 8:54 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 8:44 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 8:34 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 8:24 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 8:14 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 8:04 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 7:54 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 7:44 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 7:34 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 7:24 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 7:14 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 7:04 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 6:54 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 6:44 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 6:34 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 6:24 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 6:14 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 6:04 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 5:54 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 5:44 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 5:34 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 5:24 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 5:14 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 5:04 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 4:54 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 4:44 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 4:34 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 4:24 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 4:14 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 4:04 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 3:54 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 3:44 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 3:34 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 3:24 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 3:14 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 3:04 PM,25,25° C,100,2.64
Temperature - 888581,08/29/2022 2:54 PM,24.9,24.9° C,100,2.64
Temperature - 888581,08/29/2022 2:44 PM,24.9,24.9° C,100,2.64
Temperature - 888581,08/29/2022 2:34 PM,24.9,24.9° C,100,2.64
Temperature - 888581,08/29/2022 2:24 PM,24.9,24.9° C,100,2.64
Temperature - 888581,08/29/2022 2:14 PM,24.9,24.9° C,100,2.64
Temperature - 888581,08/29/2022 2:04 PM,24.9,24.9° C,100,2.64
Temperature - 888581,08/29/2022 1:54 PM,24.9,24.9° C,100,2.64
Temperature - 888581,08/29/2022 1:44 PM,24.9,24.9° C,100,2.64
